article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
1944,Candles & Tealights,14263,14263,1.0,0.5,false,595638.2947726027
1947,Candles & Tealights,15118,8748,0.5786479693081096,0.9999999403952553,true,4314.800361643836
1948,Candles & Tealights,16364,16364,1.0,0.9999923706053688,false,1585.1314575342467
1965,Residential odors,15343,15343,1.0,0.9999980926512673,false,3171.7374356164387
1970,Photo frames & albums,2322,2322,1.0,0.9687499999999063,false,452.2890136986302
1982,Drink & food To Go,17276,1023,0.05921509608705719,0.9999999403952553,true,6625.816438356164
1997,"Glasses (drink, beer, wine etc)",2163,2024,0.9357374017568192,0.9999999403952553,false,109.89939726027397
2004,Knives,215,215,1.0,0.9374999999999125,true,633.967501369863
2006,Fans and electric blankets,778,778,1.0,0.874999999999925,false,1253.043084931507
2007,Table textiles,296,296,1.0,0.74999999999995,true,120.29000000000002
2009,Hobby and creative,414,414,1.0,0.74999999999995,false,248.1527068493151
2011,Boys toys,9799,9799,1.0,0.874999999999925,false,1927.3105479452058
2014,"Glasses (drink, beer, wine etc)",2430,2430,1.0,0.74999999999995,false,1601.2295561643837
2019,Shoe maintenance,1403,1403,1.0,0.9374999999999125,false,3620.9388
2021,Baskets,4366,4366,1.0,0.874999999999925,false,419.85473424657545
2023,Vacuuming,140,140,1.0,0.5,false,221824.44113424662
2024,Toilet accessories,15767,15767,1.0,0.9995117187499001,false,12596.839101369862
2025,Knives,62750,62750,1.0,0.9999847412108376,false,58195.25176986302
2030,Ironing board textiles,18520,18520,1.0,0.9980468749999003,false,13304.892947945205
2035,Bed textile,660,660,1.0,0.5,true,2483.083671232877
2045,Shopping bags and trolleys,6342,6342,1.0,0.5,false,6572.146378082192
2049,Hobby and creative,10656,10656,1.0,0.9843749999999032,false,2596.121605479452
2050,Boys toys,2569,2569,1.0,0.9374999999999125,false,439.3701643835617
2055,Hobby and creative,5984,5984,1.0,0.9960937499999007,false,612.3617753424658
2062,Hobby and creative,2094,2094,1.0,0.74999999999995,false,20250.117939726028
2069,Hobby and creative,2593,2593,1.0,0.874999999999925,false,782.0465972602741
2072,Foodprep,3883,3883,1.0,0.5,false,59968.47608219178
2077,Small storage,41641,41641,1.0,0.9921874999999016,false,2263.1995890410963
2078,Racks and pockets,23620,23620,1.0,0.9960937499999007,false,3874.750284931507
